"","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes"
"125","csm2B","Fecundity Rate","",NA,NA,2.22836968,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,33,"day",33,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-41","Cera Mai","csm417@ic.ac.uk",""
"126","csm2B","Fecundity Rate","",NA,NA,1.85653167,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,34,"day",34,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-42","Cera Mai","csm417@ic.ac.uk",""
"127","csm2B","Fecundity Rate","",NA,NA,1.43136033,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,35,"day",35,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-43","Cera Mai","csm417@ic.ac.uk",""
"128","csm2B","Fecundity Rate","",NA,NA,0.95302181,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,36,"day",36,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-44","Cera Mai","csm417@ic.ac.uk",""
"129","csm2B","Fecundity Rate","",NA,NA,0.79468328,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,37,"day",37,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-45","Cera Mai","csm417@ic.ac.uk",""
"130","csm2B","Fecundity Rate","",NA,NA,0.79584631,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,38,"day",38,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-46","Cera Mai","csm417@ic.ac.uk",""
"131","csm2B","Fecundity Rate","",NA,NA,0.47750779,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,39,"day",39,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-47","Cera Mai","csm417@ic.ac.uk",""
"132","csm2B","Fecundity Rate","",NA,NA,0.37233645,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,40,"day",40,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-48","Cera Mai","csm417@ic.ac.uk",""
"133","csm2C","Fecundity Rate","",NA,NA,0.05944753,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,1,"day",1,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-9","Cera Mai","csm417@ic.ac.uk",""
"134","csm2C","Fecundity Rate","",NA,NA,0.0578702,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,2,"day",2,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-10","Cera Mai","csm417@ic.ac.uk",""
"135","csm2C","Fecundity Rate","",NA,NA,0.08244326,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,3,"day",3,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-11","Cera Mai","csm417@ic.ac.uk",""
"136","csm2C","Fecundity Rate","",NA,NA,0.08094895,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,4,"day",4,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-12","Cera Mai","csm417@ic.ac.uk",""
"137","csm2C","Fecundity Rate","",NA,NA,0.07945464,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,5,"day",5,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-13","Cera Mai","csm417@ic.ac.uk",""
"138","csm2C","Fecundity Rate","",NA,NA,0.1040277,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,6,"day",6,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-14","Cera Mai","csm417@ic.ac.uk",""
"139","csm2C","Fecundity Rate","",NA,NA,0.10236735,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,7,"day",7,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-15","Cera Mai","csm417@ic.ac.uk",""
"140","csm2C","Fecundity Rate","",NA,NA,0.07472267,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,8,"day",8,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-16","Cera Mai","csm417@ic.ac.uk",""
"141","csm2C","Fecundity Rate","",NA,NA,0.49022311,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,9,"day",9,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-17","Cera Mai","csm417@ic.ac.uk",""
"142","csm2C","Fecundity Rate","",NA,NA,4.24251173,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,10,"day",10,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-18","Cera Mai","csm417@ic.ac.uk",""
"143","csm2C","Fecundity Rate","",NA,NA,5.12722466,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,11,"day",11,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-19","Cera Mai","csm417@ic.ac.uk",""
"144","csm2C","Fecundity Rate","",NA,NA,5.90758513,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,12,"day",12,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-20","Cera Mai","csm417@ic.ac.uk",""
"145","csm2C","Fecundity Rate","",NA,NA,5.20210606,"nymphs/female/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,"Time",NA,13,"day",13,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-21","Cera Mai","csm417@ic.ac.uk",""
