originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,location,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,citation,doi,published,embargorelease,figuretable,notes,submittedby,contributoremail
csm3A,Population Growth Rate,,,,-0.1368233,1/day,,,,,,,,,,,,,,,,32.0095694,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Bactrocera cucurbitae,,,,,,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,cucurbitae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381877,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3B,Population Growth Rate,,,,-0.00000013,1/day,,,,,,,,,,,,,,,,16.0095694,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Bactrocera dorsalis,,,,,,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381879,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3B,Population Growth Rate,,,,0.06758254,1/day,,,,,,,,,,,,,,,,18,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Bactrocera dorsalis,,,,,,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381880,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3B,Population Growth Rate,,,,0.14022126,1/day,,,,,,,,,,,,,,,,24.0287081,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Bactrocera dorsalis,,,,,,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381881,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3B,Population Growth Rate,,,,0.16145695,1/day,,,,,,,,,,,,,,,,29.0047847,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Bactrocera dorsalis,,,,,,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381882,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3B,Population Growth Rate,,,,-0.0556079,1/day,,,,,,,,,,,,,,,,32.0095694,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Bactrocera dorsalis,,,,,,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381883,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.019505935,1/day,,,,,,,,,,,,,,,,17.50239234,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381885,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.042347538,1/day,,,,,,,,,,,,,,,,19.99043062,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381886,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.070162309,1/day,,,,,,,,,,,,,,,,22.51674641,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381887,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.102948664,1/day,,,,,,,,,,,,,,,,25.00478469,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381888,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.128691216,1/day,,,,,,,,,,,,,,,,27.51196172,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381889,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.146974808,1/day,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381890,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.144944619,1/day,,,,,,,,,,,,,,,,32.00956938,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381891,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3C,Population Growth Rate,,,,0.091118851,1/day,,,,,,,,,,,,,,,,34.01913876,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Dactylopius austrinus,,,,,,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius,austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381892,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3D,Population Growth Rate,,,,0.02930159,1/day,,,,,,,,,,,,,,,,10.3062201,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Epiphyas postvittana,,,,,,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381894,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3D,Population Growth Rate,,,,0.05920802,1/day,,,,,,,,,,,,,,,,13.7894737,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Epiphyas postvittana,,,,,,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381895,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3D,Population Growth Rate,,,,0.11071572,1/day,,,,,,,,,,,,,,,,19.8947368,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Epiphyas postvittana,,,,,,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381896,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3D,Population Growth Rate,,,,0.12657181,1/day,,,,,,,,,,,,,,,,25.215311,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Epiphyas postvittana,,,,,,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381897,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3D,Population Growth Rate,,,,0.08229269,1/day,,,,,,,,,,,,,,,,28.0095694,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Epiphyas postvittana,,,,,,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381898,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm3D,Population Growth Rate,,,,-0.0684536,1/day,,,,,,,,,,,,,,,,31.9904306,,celcius,,,,,,,,,,,,,,,,,,New Mexico,,,NA,0,,,,Epiphyas postvittana,,,,,,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savage, Van M., et al. ""Effects of body size and temperature on population growth."" The American Naturalist 163.3 (2004): 429-441.",10.1086/381899,TRUE,20/8/2003,,,Cera Mai,csm417@ic.ac.uk
csm4A,Development Rate,,,,4.98393574,100/day,,,,,,,,,,,,,,,,19,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,Egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0116,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4A,Development Rate,,,,6.75100402,100/day,,,,,,,,,,,,,,,,22,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,Egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0117,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4A,Development Rate,,,,9.80321285,100/day,,,,,,,,,,,,,,,,26,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,Egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0118,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4A,Development Rate,,,,11.4497992,100/day,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,Egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0119,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4A,Development Rate,,,,13.2971888,100/day,,,,,,,,,,,,,,,,33,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,Egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0120,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,9.700598802,100/day,,,,,,,,,,,,,,,,16,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0116,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,17.7245509,100/day,,,,,,,,,,,,,,,,19,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0117,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,24.07185629,100/day,,,,,,,,,,,,,,,,22,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0116,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,34.13173653,100/day,,,,,,,,,,,,,,,,26,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0117,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,46.94610778,100/day,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0118,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,50.41916168,100/day,,,,,,,,,,,,,,,,33,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0119,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4B,Development Rate,,,,47.4251497,100/day,,,,,,,,,,,,,,,,36,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,1st instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0120,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4C,Development Rate,,,,16.01747108,100/day,,,,,,,,,,,,,,,,16,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0116,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4C,Development Rate,,,,24.51370845,100/day,,,,,,,,,,,,,,,,19,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0116,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4C,Development Rate,,,,32.22405383,100/day,,,,,,,,,,,,,,,,22,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0117,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4C,Development Rate,,,,47.01061379,100/day,,,,,,,,,,,,,,,,26,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0118,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4C,Development Rate,,,,70.44676561,100/day,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0119,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
csm4C,Development Rate,,,,65.83816428,100/day,,,,,,,,,,,,,,,,33,,celcius,,,,,,,,,,,,,,,,,,"Longwu Road, Shanghai, China",,,1/5/2009,2,,,,Corythucha ciliata,,,,,,"	Arthropoda",Insecta,Hemiptera,Tingidae,Corythucha,ciliata,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",10.1673/031.011.0120,TRUE,18/4/2010,,,Cera Mai,csm417@ic.ac.uk
