"","X","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes","Variable","stdvalue","stdunit","stdname"
"202",18052,"MTD2130","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",29.8,"day / 1 individual",0.3,0.3,"",2574720,"second / individual",25920,25920,"SE",5,"terrestrial","lab",3.6815538909e-05,"cubic metre",3.6815538909e-05,"cubic metre",15,"direct","celsius",NA,NA,"","",NA,"",NA,NA,29.8,"day",2574720,"second",NA,NA,"not stated",NA,"","Nairobi, Kenya",NA,NA,"",0,NA,-1.283,36.817,"Trichogramma sp. nr. Mwanzai","trichogrammatid wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma",NA,"juvenile",15,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at test temperature)",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.07723194037463e-09,"kilogram",1,"individual per host (1)","",NA,"",3.07723194037463e-09,"kilogram (wet body mass)","Corcyra cephalonica","rice moth","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","cephalonica","egg",15,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",1,"individual per host (1)","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 2","Kalyebi, A., Overholt, W. A., Schulthess, F., Mueke, J. M. & Sithanantham, S. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera : Trichogrammatidae). Bulletin of Entomological Research 96, 305-314.","http://dx.doi.org/10.1079/BER2006429","Biotraits","null@null.invalid","","alp",29.8,"Days","Trichogramma sp. nr. Mwanzai - juvenile"
"203",18053,"MTD2130","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",12.9,"day / 1 individual",0.1,0.1,"",1114560,"second / individual",8640,8640,"SE",5,"terrestrial","lab",3.6815538909e-05,"cubic metre",3.6815538909e-05,"cubic metre",20,"direct","celsius",NA,NA,"","",NA,"",NA,NA,12.9,"day",1114560,"second",NA,NA,"not stated",NA,"","Nairobi, Kenya",NA,NA,"",0,NA,-1.283,36.817,"Trichogramma sp. nr. Mwanzai","trichogrammatid wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma",NA,"juvenile",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at test temperature)",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.07723194037463e-09,"kilogram",1,"individual per host (1)","",NA,"",3.07723194037463e-09,"kilogram (wet body mass)","Corcyra cephalonica","rice moth","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","cephalonica","egg",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",1,"individual per host (1)","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 2","Kalyebi, A., Overholt, W. A., Schulthess, F., Mueke, J. M. & Sithanantham, S. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera : Trichogrammatidae). Bulletin of Entomological Research 96, 305-314.","http://dx.doi.org/10.1079/BER2006429","Biotraits","null@null.invalid","","alp",12.9,"Days","Trichogramma sp. nr. Mwanzai - juvenile"
"204",18054,"MTD2130","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",9.3,"day / 1 individual",0.04,0.04,"",803520,"second / individual",3456,3456,"SE",5,"terrestrial","lab",3.6815538909e-05,"cubic metre",3.6815538909e-05,"cubic metre",25,"direct","celsius",NA,NA,"","",NA,"",NA,NA,9.3,"day",803520,"second",NA,NA,"not stated",NA,"","Nairobi, Kenya",NA,NA,"",0,NA,-1.283,36.817,"Trichogramma sp. nr. Mwanzai","trichogrammatid wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma",NA,"juvenile",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at test temperature)",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.07723194037463e-09,"kilogram",1,"individual per host (1)","",NA,"",3.07723194037463e-09,"kilogram (wet body mass)","Corcyra cephalonica","rice moth","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","cephalonica","egg",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",1,"individual per host (1)","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 2","Kalyebi, A., Overholt, W. A., Schulthess, F., Mueke, J. M. & Sithanantham, S. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera : Trichogrammatidae). Bulletin of Entomological Research 96, 305-314.","http://dx.doi.org/10.1079/BER2006429","Biotraits","null@null.invalid","","alp",9.3,"Days","Trichogramma sp. nr. Mwanzai - juvenile"
"205",18055,"MTD2130","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",8.3,"day / 1 individual",0.3,0.3,"",717120,"second / individual",25920,25920,"SE",5,"terrestrial","lab",3.6815538909e-05,"cubic metre",3.6815538909e-05,"cubic metre",28,"direct","celsius",NA,NA,"","",NA,"",NA,NA,8.3,"day",717120,"second",NA,NA,"not stated",NA,"","Nairobi, Kenya",NA,NA,"",0,NA,-1.283,36.817,"Trichogramma sp. nr. Mwanzai","trichogrammatid wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma",NA,"juvenile",28,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at test temperature)",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.07723194037463e-09,"kilogram",1,"individual per host (1)","",NA,"",3.07723194037463e-09,"kilogram (wet body mass)","Corcyra cephalonica","rice moth","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","cephalonica","egg",28,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",1,"individual per host (1)","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 2","Kalyebi, A., Overholt, W. A., Schulthess, F., Mueke, J. M. & Sithanantham, S. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera : Trichogrammatidae). Bulletin of Entomological Research 96, 305-314.","http://dx.doi.org/10.1079/BER2006429","Biotraits","null@null.invalid","","alp",8.3,"Days","Trichogramma sp. nr. Mwanzai - juvenile"
"206",18056,"MTD2130","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",8,"day / 1 individual",0,0,"",691200,"second / individual",0,0,"SE",5,"terrestrial","lab",3.6815538909e-05,"cubic metre",3.6815538909e-05,"cubic metre",30,"direct","celsius",NA,NA,"","",NA,"",NA,NA,8,"day",691200,"second",NA,NA,"not stated",NA,"","Nairobi, Kenya",NA,NA,"",0,NA,-1.283,36.817,"Trichogramma sp. nr. Mwanzai","trichogrammatid wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma",NA,"juvenile",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at test temperature)",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.07723194037463e-09,"kilogram",1,"individual per host (1)","",NA,"",3.07723194037463e-09,"kilogram (wet body mass)","Corcyra cephalonica","rice moth","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","cephalonica","egg",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",1,"individual per host (1)","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 2","Kalyebi, A., Overholt, W. A., Schulthess, F., Mueke, J. M. & Sithanantham, S. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera : Trichogrammatidae). Bulletin of Entomological Research 96, 305-314.","http://dx.doi.org/10.1079/BER2006429","Biotraits","null@null.invalid","","alp",8,"Days","Trichogramma sp. nr. Mwanzai - juvenile"
"207",18057,"MTD2130","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",8.7,"day / 1 individual",0.2,0.2,"",751680,"second / individual",17280,17280,"SE",5,"terrestrial","lab",3.6815538909e-05,"cubic metre",3.6815538909e-05,"cubic metre",32,"direct","celsius",NA,NA,"","",NA,"",NA,NA,8.7,"day",751680,"second",NA,NA,"not stated",NA,"","Nairobi, Kenya",NA,NA,"",0,NA,-1.283,36.817,"Trichogramma sp. nr. Mwanzai","trichogrammatid wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma",NA,"juvenile",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at test temperature)",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.07723194037463e-09,"kilogram",1,"individual per host (1)","",NA,"",3.07723194037463e-09,"kilogram (wet body mass)","Corcyra cephalonica","rice moth","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","cephalonica","egg",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",1,"individual per host (1)","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 2","Kalyebi, A., Overholt, W. A., Schulthess, F., Mueke, J. M. & Sithanantham, S. 2006. The effect of temperature and humidity on the bionomics of six African egg parasitoids (Hymenoptera : Trichogrammatidae). Bulletin of Entomological Research 96, 305-314.","http://dx.doi.org/10.1079/BER2006429","Biotraits","null@null.invalid","","alp",8.7,"Days","Trichogramma sp. nr. Mwanzai - juvenile"
"2432",1657,"csm8W","Development Time","",NA,NA,12.1,"days",0.5,0.5,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Egg","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",12.1,"Days","Anthonomus grandis"
"2433",1658,"csm8W","Development Time","",NA,NA,4.3,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Egg","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",4.3,"Days","Anthonomus grandis"
"2434",1659,"csm8W","Development Time","",NA,NA,2.1,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Egg","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",2.1,"Days","Anthonomus grandis"
"2435",1660,"csm8W","Development Time","",NA,NA,1.9,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Egg","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",1.9,"Days","Anthonomus grandis"
"2436",1661,"csm8W","Development Time","",NA,NA,1.7,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Egg","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",1.7,"Days","Anthonomus grandis"
"2437",1662,"csm8X","Development Time","",NA,NA,8,"days",0.5,0.5,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","First Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",8,"Days","Anthonomus grandis"
"2438",1663,"csm8X","Development Time","",NA,NA,3.1,"days",0.2,0.2,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","First Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",3.1,"Days","Anthonomus grandis"
"2439",1664,"csm8X","Development Time","",NA,NA,1.8,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","First Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",1.8,"Days","Anthonomus grandis"
"2440",1665,"csm8X","Development Time","",NA,NA,1.4,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","First Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",1.4,"Days","Anthonomus grandis"
"2441",1666,"csm8X","Development Time","",NA,NA,1.6,"days",0.1,0.1,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","First Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",1.6,"Days","Anthonomus grandis"
"2442",1667,"csm8Y","Development Time","",NA,NA,6.4,"days",0.4,0.4,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Second Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",6.4,"Days","Anthonomus grandis"
"2443",1668,"csm8Y","Development Time","",NA,NA,2.8,"days",0.2,0.2,"days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Lower Rio Grande Valley, Texas",NA,NA,"Summer 2002",3,NA,NA,NA,"Anthonomus grandis","Anthropoda","Insecta","Coleoptera","Curculionidae","Anthonomus","grandis","Second Instar","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.","10.1111/j.1744-7917.2005.00057.x","Cera Mai","csm417@ic.ac.uk","","alp",2.8,"Days","Anthonomus grandis"
